Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
v13s34_9e566ac0	clipps	It's a test of bravery as always. I can not disclose all that you'll encounter. Some are random, some are meaningful.	game/v13/scene34.rpy	69	clipps "[what]"
v13s34_4ff1c98d	clipps	Good luck to you both.	game/v13/scene34.rpy	74	clipps "[what]"
v13s34_f41b8e33	u	Wait, that's it?	game/v13/scene34.rpy	79	u "[what]"
v13s34_e5e01ffb	clipps	Yes, that's it.	game/v13/scene34.rpy	84	clipps "[what]"
v13s34_12f8c8f5	u	Riley, nothing about this seems weird to you?	game/v13/scene34.rpy	89	u "[what]"
v13s34_7eefda7a	ri	*Chuckles* What do you mean?	game/v13/scene34.rpy	94	ri "[what]"
v13s34_c8bc2fba	clipps	Yes, please explain.	game/v13/scene34.rpy	99	clipps "[what]"
v13s34_cc4571f7	u	Two people follow some random clue to a dungeon...	game/v13/scene34.rpy	104	u "[what]"
v13s34_a05c16a1	u	There, a stranger tells them that in order to find the last clue of their hunt, they have to be trapped behind a gate.	game/v13/scene34.rpy	109	u "[what]"
v13s34_bfcac9da	u	And to top it all off, this place is supposedly haunted?!	game/v13/scene34.rpy	114	u "[what]"
v13s34_0906ee7b	u	Like, c'mon... We don't even know what's really going on here.	game/v13/scene34.rpy	119	u "[what]"
v13s34_7924f31c	clipps	I assure you, this isn't a humorous venture. This is all very serious.	game/v13/scene34.rpy	124	clipps "[what]"
v13s34_578c6570	ri	This is the last thing [name], let's just get it over with. Please?	game/v13/scene34.rpy	129	ri "[what]"
v13s34_59d19514	clipps	Exactly! Now, right this way.	game/v13/scene34.rpy	134	clipps "[what]"
v13s34_ff2255dc	u	Hey Clipps, uh... We don't need an escort.	game/v13/scene34.rpy	144	u "[what]"
v13s34_8bdccab1	clipps	That may be so, but every now and again people need a little physical ENCOURAGEMENT!	game/v13/scene34.rpy	149	clipps "[what]"
v13s34_872e3336	ri	HEY!	game/v13/scene34.rpy	167	ri "[what]"
v13s34_406770f2	u	What the fuck is your problem?!	game/v13/scene34.rpy	172	u "[what]"
v13s34_6880db02	clipps	Just assisting, sir. Now, you go down that hall there and eventually you'll find her.	game/v13/scene34.rpy	177	clipps "[what]"
v13s34_25bfaafc	u	You know what?	game/v13/scene34.rpy	182	u "[what]"
v13s34_db959017	u	Let her out and give us the fucking clue.	game/v13/scene34.rpy	192	u "[what]"
v13s34_af71a21c	clipps	I can't do that, sir. As I said, the only way it'll open is if one of you says the correct phrase.	game/v13/scene34.rpy	197	clipps "[what]"
v13s34_8d343c35	u	Then fucking say it?	game/v13/scene34.rpy	202	u "[what]"
v13s34_ba12cb3c	clipps	I don't know what it is.	game/v13/scene34.rpy	207	clipps "[what]"
v13s34_46ff0584	u	How the...	game/v13/scene34.rpy	212	u "[what]"
v13s34_ca872548	u	How the hell do you not know what the phrase is?	game/v13/scene34.rpy	217	u "[what]"
v13s34_18a5df96	clipps	The Master didn't disclose it, he said only the warriors of the adventure would know.	game/v13/scene34.rpy	222	clipps "[what]"
v13s34_ecaff448	ri	Who is this fucking master?! If you don't start explaining, we will get our teacher!	game/v13/scene34.rpy	227	ri "[what]"
v13s34_5fdebd42	u	Do you know this dungeon?	game/v13/scene34.rpy	232	u "[what]"
v13s34_b3045f04	clipps	Of course. I'm here all day, every day.	game/v13/scene34.rpy	237	clipps "[what]"
v13s34_b1e3cc55	u	Right, so... Why is it so dark? Are there no extra lights?	game/v13/scene34.rpy	242	u "[what]"
v13s34_8caa9bf8	clipps	It's a dungeon.	game/v13/scene34.rpy	247	clipps "[what]"
v13s34_f4cb7f24	u	Maybe if you're trapped in here, you'll be motivated!	game/v13/scene34.rpy	262	u "[what]"
v13s34_a90d4fd6	clipps	Hmph!	game/v13/scene34.rpy	267	clipps "[what]"
v13s34_cbec7a37	u	Oh!	game/v13/scene34.rpy	277	u "[what]"
v13s34_1_89c6df2e	u	Does it look like I'm playing?! I will fuck you up if she doesn't get out of there, real soon.	game/v13/scene34.rpy	286	u "[what]"
v13s34_1_f1f55e1b	clipps	Your words mean nothing.	game/v13/scene34.rpy	291	clipps "[what]"
v13s34_1_e6c69100	u	Go.	game/v13/scene34.rpy	303	u "[what]"
v13s34_1_bc1fa13b	clipps	I'm not intimidated.	game/v13/scene34.rpy	308	clipps "[what]"
v13s34_1_b2618d48	ri	AHHHH!	game/v13/scene34.rpy	313	ri "[what]"
v13s34_1_d756c933	u	WHAT THE FUCK?! WHERE IS SHE?!	game/v13/scene34.rpy	323	u "[what]"
v13s34_1_ff6710a0	clipps	HAHA! IT'S JUST BEGUN!	game/v13/scene34.rpy	328	clipps "[what]"
v13s34_1_71b3aa89	u	I'M NOT PLAYING THIS STUPID F-	game/v13/scene34.rpy	333	u "[what]"
v13s34_1_3ddece32	clipps	HAHA! Check your six!	game/v13/scene34.rpy	338	clipps "[what]"
v13s34_1_ef2f1671	u	What?	game/v13/scene34.rpy	343	u "[what]"
v13s34_1_cad1cc84	u	Get this off my head!!!	game/v13/scene34.rpy	353	u "[what]"
v13s34_1_b148bea3	u	Who are you?!	game/v13/scene34.rpy	355	u "[what]"
v13s34_1_1498a004	unknown	Quit asking questions!	game/v13/scene34.rpy	357	unknown "[what]"
v13s34_1_c8b36f23	u	Where are you fucking taking me?!	game/v13/scene34.rpy	359	u "[what]"
v13s34_1_9ad969c3	unknown	He said stop asking questions! Now, sit down.	game/v13/scene34.rpy	361	unknown "[what]"
v13s34_1_c0712f88	ri	[name]?! Is that you?	game/v13/scene34.rpy	363	ri "[what]"
v13s34_1_144498c3	u	I'm right here Riley, are you okay? Are you hurt?	game/v13/scene34.rpy	365	u "[what]"
v13s34_1_f1cb1e6c	ri	I'm not hurt, but I can't see... *Sobs* I'm really scared.	game/v13/scene34.rpy	367	ri "[what]"
v13s34_1_2b42f898	u	Don't worry, we'll be okay.	game/v13/scene34.rpy	369	u "[what]"
v13s34_1_d7904bf6	unknown	STOP TALKING. YOU DON'T SPEAK UNLESS SPOKEN TO!	game/v13/scene34.rpy	371	unknown "[what]"
v13s34_1_feff5b96	u	You just wait till our teacher finds us, he isn't named Bruce Lee for nothing. I can't wait to watch while he fucks you guys up.	game/v13/scene34.rpy	373	u "[what]"
v13s34_1_a0e35ed7	clipps	Ahh, your teacher! The one you spoke of before, yes?	game/v13/scene34.rpy	375	clipps "[what]"
v13s34_1_29c725f0	clipps	You can thank him for leading you right to us, actually. We got a hold of the little treasure you were searching for and now, we have you cornered.	game/v13/scene34.rpy	377	clipps "[what]"
v13s34_1_635f1a31	u	The treasure, it's... it's not as secretive as one may think. *Chuckles*	game/v13/scene34.rpy	379	u "[what]"
v13s34_1_74b28ced	unknown	Today will be a day of confessions.	game/v13/scene34.rpy	381	unknown "[what]"
v13s34_1_50d249d3	unknown	If you're honest, you'll be let go.	game/v13/scene34.rpy	383	unknown "[what]"
v13s34_1_568cd990	unknown	If you lie, you can just get comfy. *Chuckles*	game/v13/scene34.rpy	385	unknown "[what]"
v13s34_1_0e60747d	u	(What have we gotten ourselves into?)	game/v13/scene34.rpy	387	u "[what]"
v13s34_1_955b4e30	clipps	Question one, are you a liar?	game/v13/scene34.rpy	389	clipps "[what]"
v13s34_1_cd22e49d	ri	No. I mean, I've lied before but I'm not a liar.	game/v13/scene34.rpy	391	ri "[what]"
v13s34_1_024ea0f5	clipps	Denial. Refusing to be honest, strike one!	game/v13/scene34.rpy	393	clipps "[what]"
v13s34_1_68c9f43e	ri	No, wait! I-I'm sorry, I might just have a different definition of a liar than you do.	game/v13/scene34.rpy	395	ri "[what]"
v13s34_1_c6329da3	clipps	Boy, go on.	game/v13/scene34.rpy	397	clipps "[what]"
v13s34_1_511a5d8c	u	Yeah, I'm a liar. But who isn't?	game/v13/scene34.rpy	402	u "[what]"
v13s34_1_f74e08e2	clipps	Good people.	game/v13/scene34.rpy	404	clipps "[what]"
v13s34_1_57ae9944	u	*Sighs*	game/v13/scene34.rpy	406	u "[what]"
v13s34_1_7ad7a01e	u	I never lie.	game/v13/scene34.rpy	409	u "[what]"
v13s34_1_80c9c05e	clipps	That's the biggest lie I've ever heard.	game/v13/scene34.rpy	411	clipps "[what]"
v13s34_1_53405a74	u	And that's the biggest assumption I've heard.	game/v13/scene34.rpy	413	u "[what]"
v13s34_1_c8a641e7	ri	*Crying*	game/v13/scene34.rpy	415	ri "[what]"
v13s34_1_97b0eadb	u	Riley, what's wrong?	game/v13/scene34.rpy	417	u "[what]"
v13s34_1_dac594af	ri	*Crying* I... I...	game/v13/scene34.rpy	419	ri "[what]"
v13s34_1_006dc6ec	ri	*Crying* I j-just blame myself for... getting you wrapped up in a-all of this...	game/v13/scene34.rpy	421	ri "[what]"
v13s34_1_8995c58b	ri	I always force you into this stupid stuff, [name]. *Sobs* And look where it got us!	game/v13/scene34.rpy	423	ri "[what]"
v13s34_1_7131ce2a	u	*Gasps*	game/v13/scene34.rpy	441	u "[what]"
v13s34_1_a9996573	u	Umm, Riley... Don't worry. I promise you, everything is gonna be fine.	game/v13/scene34.rpy	451	u "[what]"
v13s34_1_5600c399	dun	We've been following you two for a very long time. Especially you... Riley.	game/v13/scene34.rpy	456	dun "[what]"
v13s34_1_a9bb186c	ri	Why?! *Crying* What did I do to deserve this?	game/v13/scene34.rpy	461	ri "[what]"
v13s34_1_2df3e1a5	dun	Still blind, huh?	game/v13/scene34.rpy	466	dun "[what]"
v13s34_1_a4cd6c44	u	Alright, come on... That's enough already.	game/v13/scene34.rpy	479	u "[what]"
v13s34_1_a4c17839	ri	*Crying* What's going on?!	game/v13/scene34.rpy	492	ri "[what]"
v13s34_1_0fd2ca93	u	I'm not sure...	game/v13/scene34.rpy	497	u "[what]"
v13s34_1_f82ba3f0	u	They just took the bag off my head and... here we are.	game/v13/scene34.rpy	499	u "[what]"
v13s34_1_587b94bd	u	I wasn't gonna sit here and be quiet while they just continued to tease you.	game/v13/scene34.rpy	504	u "[what]"
v13s34_1_d6a6a035	ri	Thank you...	game/v13/scene34.rpy	509	ri "[what]"
v13s34_1_6478ca87	ri	Since they want us to be honest...	game/v13/scene34.rpy	519	ri "[what]"
v13s34_1_1e321f87	ri	I can't lie and say that if the shoe were on the other foot, I wouldn't have let the teasing go on once I knew you were safe. *Chuckles*	game/v13/scene34.rpy	524	ri "[what]"
v13s34_1_76e6786c	u	That's low.	game/v13/scene34.rpy	529	u "[what]"
v13s34_1_71ea3712	ri	Too good of an opportunity, [name]. Sorry, not sorry. *Chuckles*	game/v13/scene34.rpy	534	ri "[what]"
v13s34_1_57ae9944_1	u	*Sighs*	game/v13/scene34.rpy	539	u "[what]"
v13s34_1_bae26ae7	ri	Please... Just let us go! *Crying*	game/v13/scene34.rpy	546	ri "[what]"
v13s34_1_9bf6fd4c	clipps	You know, I'm actually a student in Mr. Lee's class...	game/v13/scene34.rpy	551	clipps "[what]"
v13s34_1_969da764	clipps	I watched you everyday, Riley. Goofing off in the back, yet somehow receiving perfect grades...	game/v13/scene34.rpy	556	clipps "[what]"
v13s34_1_e5f46500	ri	I study...	game/v13/scene34.rpy	561	ri "[what]"
v13s34_1_93e5c75b	clipps	Do you study? Or do you cheat?	game/v13/scene34.rpy	566	clipps "[what]"
v13s34_1_1eac1756	ri	I... I...	game/v13/scene34.rpy	571	ri "[what]"
v13s34_1_6a72e385	clipps	Don't lie.	game/v13/scene34.rpy	576	clipps "[what]"
v13s34_1_14944f71	ri	I cheat sometimes, okay?! But nothing big! Maybe just looking up something that I've forgotten.	game/v13/scene34.rpy	581	ri "[what]"
v13s34_1_75288309	clipps	During a test?	game/v13/scene34.rpy	586	clipps "[what]"
v13s34_1_887e73ca	ri	Never during a test, no.	game/v13/scene34.rpy	591	ri "[what]"
v13s34_1_6a2e978a	clipps	Riley...	game/v13/scene34.rpy	596	clipps "[what]"
v13s34_1_282441c6	ri	During two tests, but... they were really hard! You don't unders-	game/v13/scene34.rpy	601	ri "[what]"
v13s34_1_613c50f1	dun	Don't you think it's absurd to call yourself the "brightest of your class" when without cheating, you wouldn't be where you are today?	game/v13/scene34.rpy	606	dun "[what]"
v13s34_1_195c22e7	ri	Well, I'm not the only one that-	game/v13/scene34.rpy	611	ri "[what]"
v13s34_1_7536e97c	ri	*Sighs* Yes, I shouldn't do that.	game/v13/scene34.rpy	616	ri "[what]"
v13s34_1_e984dd2d	clipps	So, while I struggle to maintain a B average, you jump ahead with an A and have no consequences... You think that's fair?	game/v13/scene34.rpy	621	clipps "[what]"
v13s34_1_253dd11f	ri	No... Of course I don't...	game/v13/scene34.rpy	626	ri "[what]"
v13s34_1_6516cb3f	ri	Wait, are you... You're in my class?	game/v13/scene34.rpy	631	ri "[what]"
v13s34_1_a86fea59	clipps	You wouldn't know... You're too busy goofing off in the back.	game/v13/scene34.rpy	636	clipps "[what]"
v13s34_1_1064ae2c	clipps	Let's see what Mr. Lee thinks about all of this... I know you babysit his kids, and run errands for him from time to time, right?	game/v13/scene34.rpy	641	clipps "[what]"
v13s34_1_e27790e5	ri	How... How do you know all of this?	game/v13/scene34.rpy	646	ri "[what]"
v13s34_1_3a5bb531	clipps	*Laughs*	game/v13/scene34.rpy	656	clipps "[what]"
v13s34_1_f7b3cefc	dun	*Laughs*	game/v13/scene34.rpy	661	dun "[what]"
v13s34_1_fcc18885	u	*Laughs*	game/v13/scene34.rpy	666	u "[what]"
v13s34_1_be48bd78	ri	Mr. Lee...	game/v13/scene34.rpy	679	ri "[what]"
v13s34_2_e465c6e7	ri	What's going on?!	game/v13/scene34.rpy	691	ri "[what]"
v13s34_2_4a2bad1e	lee	I should be asking you that... A lot goes through a professor's head when he learns that his brightest students are cheating.	game/v13/scene34.rpy	696	lee "[what]"
v13s34_2_b75785e5	ri	I'm so sorry... I- How did you know?	game/v13/scene34.rpy	701	ri "[what]"
v13s34_2_22256795	lee	Simple... We have a class camera. *Chuckles*	game/v13/scene34.rpy	706	lee "[what]"
v13s34_2_7a9cc1d6	ri	Oh...	game/v13/scene34.rpy	711	ri "[what]"
v13s34_2_25437fbc	u	So, wait... You did all of this because she cheated?	game/v13/scene34.rpy	716	u "[what]"
v13s34_2_26a01b7d	lee	And other reasons. One was to make sure I enjoyed my time in Europe. *Laughs*	game/v13/scene34.rpy	721	lee "[what]"
v13s34_2_9d3dbc19	u	This has been a complete waste of time.	game/v13/scene34.rpy	726	u "[what]"
v13s34_2_8ab59898	lee	Oh, so you and Riley being my assistants and receiving a guaranteed A for the rest of the semester, is a waste of time?	game/v13/scene34.rpy	731	lee "[what]"
v13s34_2_db18203f	u	Wait, are you serious?!	game/v13/scene34.rpy	736	u "[what]"
v13s34_2_33175d9d	ri	You're not mad at me?! I'm not getting in trouble?	game/v13/scene34.rpy	741	ri "[what]"
v13s34_2_31cbc140	lee	You don't feel like this was enough pay back?	game/v13/scene34.rpy	746	lee "[what]"
v13s34_2_c3821c6a	ri	No... I do, definitely I do.	game/v13/scene34.rpy	751	ri "[what]"
v13s34_2_ed0522ab	u	Wow, I wanna be mad at you but... I'm kinda impressed.	game/v13/scene34.rpy	756	u "[what]"
v13s34_2_1e8812a9	lee	As you should. *Chuckles*	game/v13/scene34.rpy	761	lee "[what]"
v13s34_2_4c0e9d8c	ri	Who are these two?	game/v13/scene34.rpy	766	ri "[what]"
v13s34_2_b79966db	lee	Let me introduce you to Duncan and Clipps.	game/v13/scene34.rpy	771	lee "[what]"
v13s34_2_bae00312	lee	They are very good friends of mine that were kind enough to follow me around Europe as we pranked you two.	game/v13/scene34.rpy	781	lee "[what]"
v13s34_2_9e071267	u	Wait, why was I even a part of this whole thing?	game/v13/scene34.rpy	786	u "[what]"
v13s34_2_f9e9017d	lee	That's simple. I didn't want Riley going alone on the hunts and knew you two are fairly close.	game/v13/scene34.rpy	791	lee "[what]"
v13s34_2_435bcdbd	u	Wow... Guess I just chose to be friends with the wrong person. *Chuckles*	game/v13/scene34.rpy	796	u "[what]"
v13s34_2_eb1cb88b	ri	Wow, okay... I'm so ready to go. I need to process all this, I... I just thought I was going to die five minutes ago.	game/v13/scene34.rpy	801	ri "[what]"
v13s34_2_cbbc187f	ri	Is it okay if I leave?	game/v13/scene34.rpy	806	ri "[what]"
v13s34_2_5ce27ad1	lee	Of course.	game/v13/scene34.rpy	811	lee "[what]"
v13s34_2_0542dd3a	u	Hey. uh... Sorry about all that, Clipps.	game/v13/scene34.rpy	821	u "[what]"
v13s34_2_b26cc959	clipps	Haha, don't worry kid. You're a tough one.	game/v13/scene34.rpy	826	clipps "[what]"
v13s34_2_32080d06	u	Haha, thanks. You too. *Chuckles*	game/v13/scene34.rpy	831	u "[what]"
v13s34_2_fcfea652	u	Hello?	game/v13/scene34.rpy	841	u "[what]"
v13s34_2_0722ee50	au	Hey, do you know that sex shop that's like, a block away from the hotel?	game/v13/scene34.rpy	846	au "[what]"
v13s34_2_a80e4ea8	u	Yeah... Nope.	game/v13/scene34.rpy	851	u "[what]"
v13s34_2_141cf12c	au	*Sighs* Take a left right outside the hotel, keep straight past the coffee place, and then it'll be right there around the corner.	game/v13/scene34.rpy	856	au "[what]"
v13s34_2_9fc6cf93	u	Right, okay. Need me there now?	game/v13/scene34.rpy	861	u "[what]"
v13s34_2_4a1aebf5	au	Yeah, I'll meet you there.	game/v13/scene34.rpy	866	au "[what]"
v13s34_2_97f5b11d	u	Okay, I'm on my way. Bye.	game/v13/scene34.rpy	871	u "[what]"
v13s34_2_72d95007	au	Bye!	game/v13/scene34.rpy	876	au "[what]"
v13s34_2_ba560c40	u	Mr. Lee, I'm gonna go as well. I don't know if I should say thanks or that I hate you...	game/v13/scene34.rpy	886	u "[what]"
v13s34_2_5d85f34e	lee	You can do both. *Chuckles* Have a good day, [name].	game/v13/scene34.rpy	891	lee "[what]"
v13s34_2_9fb611a7	u	You too.	game/v13/scene34.rpy	896	u "[what]"
v13s35_buy_item_dialog_b806c559	u	Only have a bit of money left, better get the cuffs.	game/v13/scene35.rpy	10	u "[what]"
v13s35_a6dd6946	u	Aubrey wanting to go to a sex shop? Not surprised. *Chuckles*	game/v13/scene35.rpy	21	u "[what]"
v13s35_01fcc5da	au	Why not? *Chuckles* Sounded interesting.	game/v13/scene35.rpy	28	au "[what]"
v13s35_7c15ec31	u	Are you looking for something specific?	game/v13/scene35.rpy	33	u "[what]"
v13s35_819a0712	au	Not really, but I didn't wanna go in and walk around by myself.	game/v13/scene35.rpy	38	au "[what]"
v13s35_842db262	u	Well, let's go in then.	game/v13/scene35.rpy	43	u "[what]"
v13s35_a0732e6a	au	*Chuckles* You don't even have to walk around with me, I prefer to look around myself. But, just stay close?	game/v13/scene35.rpy	48	au "[what]"
v13s35_9e9ebc90	u	Are you scared or something? What's wrong?	game/v13/scene35.rpy	53	u "[what]"
v13s35_8e2e91be	au	Well, no. Not really, but I don't wanna end up in a situation like Nora.	game/v13/scene35.rpy	58	au "[what]"
v13s35_a9c5c777	u	Oh, so you just want some secret protection?	game/v13/scene35.rpy	63	u "[what]"
v13s35_c32435b8	au	Bingo.	game/v13/scene35.rpy	68	au "[what]"
v13s35_255ae6a1	u	Haha, c'mon then. I've got you covered.	game/v13/scene35.rpy	73	u "[what]"
v13s35_fb01956a	u	(Guess I could look around a bit...)	game/v13/scene35.rpy	92	u "[what]"
v13s35_86c9c056	u	(Chloe said she had some fantasies, maybe I can get some things and we could play around...)	game/v13/scene35.rpy	104	u "[what]"
v13s35_3289e7ca	u	(What to get, what to get...)	game/v13/scene35.rpy	109	u "[what]"
v13s35_adult_shop_continue_131a7563	u	(She'll be happy with these, I think. We're gonna have some fun... *Chuckles*)	game/v13/scene35.rpy	121	u "[what]"
v13s35_no_shop_8685ca40	u	(Guess I'll just post up here...)	game/v13/scene35.rpy	128	u "[what]"
v13s35_no_shop_5e83b0db	u	What's that face for? *Chuckles* Get some good stuff?	game/v13/scene35.rpy	143	u "[what]"
v13s35_no_shop_4a9e7b17	au	Oh, I got some really, really good stuff. *Chuckles*	game/v13/scene35.rpy	148	au "[what]"
v13s35_no_shop_75d48640	u	Oooh, okay... *Laughs* So, is that it?	game/v13/scene35.rpy	153	u "[what]"
v13s35_no_shop_0262f652	au	Yeah, that's it.	game/v13/scene35.rpy	158	au "[what]"
v13s35_no_shop_4432323e	u	I don't know why I was expecting so much more. It's so clean and... innocent here.	game/v13/scene35.rpy	163	u "[what]"
v13s35_no_shop_70315650	au	Sorry to disappoint. *Chuckles*	game/v13/scene35.rpy	168	au "[what]"
v13s35_no_shop_f6844995	u	Haha, c'mon.	game/v13/scene35.rpy	173	u "[what]"
v13s35_no_shop_783310d7	au	Hey Lindsey, where are you headed?	game/v13/scene35.rpy	196	au "[what]"
v13s35_no_shop_87cb7505	li	Chris set up a little get together for a few people, you guys should come!	game/v13/scene35.rpy	201	li "[what]"
v13s35_no_shop_c3206b16	au	I can't, actually. I'm on my way to chill with Chloe for a bit, but you can take [name] off my hands.	game/v13/scene35.rpy	206	au "[what]"
v13s35_no_shop_25c9e8c1	li	I'd love to... *Chuckles* You cool with that?	game/v13/scene35.rpy	211	li "[what]"
v13s35_no_shop_37fe551f	u	Sure.	game/v13/scene35.rpy	216	u "[what]"
v13s35_no_shop_81d6cb3e	li	Alright, then. See you, babe.	game/v13/scene35.rpy	221	li "[what]"
v13s35_no_shop_b507b226	au	Later guys.	game/v13/scene35.rpy	226	au "[what]"
v13s35_no_shop_8c5266c8	u	Later, Aubs.	game/v13/scene35.rpy	231	u "[what]"
v13_walk_garden_a1d6ca2a	u	So, what exactly is going on?	game/v13/scene36.rpy	18	u "[what]"
v13_walk_garden_9007669e	li	Chris is trying his best to win Nora over...	game/v13/scene36.rpy	24	li "[what]"
v13_walk_garden_b5784ae7	li	He finished up with all of his frat planning with Sebastian and now for the last few days of our little vacay, he wants to be the perfect boyfriend. *Chuckles*	game/v13/scene36.rpy	30	li "[what]"
v13_walk_garden_6ca942c7	u	*Laughs* Right...	game/v13/scene36.rpy	37	u "[what]"
v13_walk_garden_ceccb9b6	u	Okay then, so what did he set up?	game/v13/scene36.rpy	43	u "[what]"
v13_walk_garden_62509778	li	It's really just gonna be a relaxing evening in the park; not much but it's something.	game/v13/scene36.rpy	48	li "[what]"
v13_walk_garden_3f730f6c	li	Imre, myself, Nora, Chris and you are the only people that will be there. Nora is acting a little odd, but we'll see if it all goes well.	game/v13/scene36.rpy	50	li "[what]"
v13_walk_garden_a121b961	u	Hmph, okay... I'm not really sure how I feel about this whole situation, guess I'll just have to see it through, ha.	game/v13/scene36.rpy	55	u "[what]"
v13_walk_garden_a0f101d7	li	Well, here's your chance. *Chuckles*	game/v13/scene36.rpy	60	li "[what]"
v13_walk_garden_82131369	li	Hey guys, hope you don't mind that I brought [name]?	game/v13/scene36.rpy	70	li "[what]"
v13_walk_garden_52b84a05	imre	You know I don't.	game/v13/scene36.rpy	75	imre "[what]"
v13_walk_garden_8e656da3	ch	Well, he's already here isn't he? Let's go.	game/v13/scene36.rpy	81	ch "[what]"
v13_walk_garden_494db17e	li	Okay...	game/v13/scene36.rpy	86	li "[what]"
v13_walk_garden_3bdd6834	ch	No, it's cool.	game/v13/scene36.rpy	92	ch "[what]"
v13_walk_garden_8e6c79bc	li	Good.	game/v13/scene36.rpy	97	li "[what]"
v13_walk_garden_725f1afa	no	Let's get to it, shall we guys?	game/v13/scene36.rpy	107	no "[what]"
v13s37_f628c0e3	li	Well, you didn't come short in choosing a location, Chris... I gotta give you that.	game/v13/scene37.rpy	17	li "[what]"
v13s37_51093c13	li	This is beyond gorgeous.	game/v13/scene37.rpy	22	li "[what]"
v13s37_b767411d	ch	Thanks Lindsey, Ms. Rose suggested it to me when I told her I wanted a relaxing environment for the day.	game/v13/scene37.rpy	27	ch "[what]"
v13s37_9b0fa550	li	Well, her suggestions never disappoint. *Chuckles*	game/v13/scene37.rpy	32	li "[what]"
v13s37_6fda700f	u	(You can say that a million times again...)	game/v13/scene37.rpy	37	u "[what]"
v13s37_d2f41cf5	ch	Do you like it, Nora?	game/v13/scene37.rpy	42	ch "[what]"
v13s37_ce7ed246	no	Yeah, it's really nice.	game/v13/scene37.rpy	47	no "[what]"
v13s37_2f0b729c	imre	I could see myself building a house on some land with this as my backyard.	game/v13/scene37.rpy	52	imre "[what]"
v13s37_f8388e93	li	Oooh, okay! I may have to hang out at your house... *Laughs*	game/v13/scene37.rpy	57	li "[what]"
v13s37_980efcc7	imre	You can always just come by my room if you're tryna chill, Linds...	game/v13/scene37.rpy	62	imre "[what]"
v13s37_1e102926	li	*Chuckles* Not like that, fuckboy.	game/v13/scene37.rpy	67	li "[what]"
v13s37_4c1843f2	li	And don't call me Linds... Only the girls and [name] get to call me that. *Laughs*	game/v13/scene37.rpy	70	li "[what]"
v13s37_604c5cb0	imre	Well, damn. *Chuckles*	game/v13/scene37.rpy	75	imre "[what]"
v13s37_ed8cfdef	imre	[name], when I have this at my crib we're gonna have to host fights in the yard and shit.	game/v13/scene37.rpy	80	imre "[what]"
v13s37_0c1eab3f	u	Ha... Like a little fight club?	game/v13/scene37.rpy	85	u "[what]"
v13s37_d9ec3fde	imre	Yes! Exactly like that.	game/v13/scene37.rpy	90	imre "[what]"
v13s37_35fc2a2c	u	Do I get a cut of the bet?	game/v13/scene37.rpy	95	u "[what]"
v13s37_1b4081eb	imre	We'll discuss your cut of profits at a later date...	game/v13/scene37.rpy	100	imre "[what]"
v13s37_474de113	u	Haha, okay boss. You got it.	game/v13/scene37.rpy	105	u "[what]"
v13s37_ba2347f4	ch	Let's go enjoy ourselves, people.	game/v13/scene37.rpy	110	ch "[what]"
v13s37_nora_fe11a3c6	u	Hiding?	game/v13/scene37.rpy	127	u "[what]"
v13s37_nora_afe16e35	no	Obviously not good enough... *Chuckles*	game/v13/scene37.rpy	132	no "[what]"
v13s37_nora_ca301da2	no	But it's no surprise you'd be the one to find me.	game/v13/scene37.rpy	134	no "[what]"
v13s37_nora_a7509305	u	It is a surprise seeing you and Chris together, holding hands and still slightly smiling at each other after everything that's happened.	game/v13/scene37.rpy	139	u "[what]"
v13s37_nora_6e3ba187	no	If it wasn't obvious to you already, I've been feeling pretty awkward around him lately.	game/v13/scene37.rpy	144	no "[what]"
v13s37_nora_7c1869b8	no	I'm not even confident about my relationship and he's starting to do all of the things that I asked for.	game/v13/scene37.rpy	146	no "[what]"
v13s37_nora_fec3c108	no	Right after he was a dick to me for weeks and shoved me to the fucking ground... Like, am I supposed to be happy? Pissed off? Sad? Or grateful...	game/v13/scene37.rpy	156	no "[what]"
v13s37_nora_8f6c9266	u	I saw you avoiding him and it looks as though every smile you give is forced so hard that you're going to throw up. *Chuckles*	game/v13/scene37.rpy	161	u "[what]"
v13s37_nora_994cbd74	no	Is it super obvious? He hasn't seemed to notice and... This is the first time someone's said anything to me .	game/v13/scene37.rpy	166	no "[what]"
v13s37_nora_87cec5b7	u	They may not have said anything, but it's obvious to most of your friends.	game/v13/scene37.rpy	171	u "[what]"
v13s37_nora_7311b392	u	You're not so sure about everything like you used to be, and Chris is a good actor, but you can't fool the people who truly pay attention.	game/v13/scene37.rpy	176	u "[what]"
v13s37_nora_021dcc62	u	He's acting as if everything that happened didn't happen and he's acting like he doesn't notice the tension.	game/v13/scene37.rpy	181	u "[what]"
v13s37_nora_6bb2d893	no	*Sighs* And then there's Lindsey...	game/v13/scene37.rpy	186	no "[what]"
v13s37_nora_bc767bb6	no	She's been spying on me and Imre's been doing the same to Chris. We didn't invite them, they invited themselves as our plus ones.	game/v13/scene37.rpy	188	no "[what]"
v13s37_nora_d6479a59	u	Lindsey really cares about you, and Imre is very loyal to Chris so it makes a lot of sense.	game/v13/scene37.rpy	193	u "[what]"
v13s37_nora_57b6ddb8	no	*Sighs* *Muffled* What am I going to do?	game/v13/scene37.rpy	198	no "[what]"
